2728435,2008-04-18T20:39:07,-17.3916,-179.0091,556.2,6.3
2735515,2008-07-05T02:12:06,53.9462,152.8633,646.1,7.7
2740220,2008-05-19T10:08:36,42.4852,131.882,515.6,5.7
2798769,2008-07-20T21:30:30,27.7733,139.7055,485.0,5.8
2837616,2009-08-28T01:51:19,-7.2021,123.4606,640.1,6.9
2839155,2009-10-04T10:58:00,6.6747,123.5053,635.0,6.6
2839291,2009-10-07T21:41:14,4.0873,122.5378,586.8,6.8
2840269,2009-10-25T07:53:51,-23.0354,-179.101,413.0,6.0
2840820,2009-11-09T10:44:54,-17.2674,178.4528,591.3,7.3
2840898,2009-11-12T02:13:38,-21.054,-178.6818,581.5,5.7
2841270,2009-11-22T07:48:21,-17.8225,-178.3704,526.8,6.3
2841295,2009-11-22T22:47:27,-31.5501,179.5594,434.9,6.2
2841914,2009-12-10T02:30:52,53.3987,152.7985,653.2,6.3
2844256,2010-02-07T22:28:20,-23.315,-179.8153,545.5,5.9
2844260,2010-02-07T23:22:53,-23.3397,-179.8307,531.9,5.6
2844629,2010-02-18T01:13:18,42.6027,130.6993,573.7,6.9
2850834,2010-05-24T16:18:28,-8.1152,-71.6412,582.1,6.5
2854370,2008-09-03T11:25:14,-26.83,-63.1933,570.6,6.3
2860612,2008-11-19T20:38:58,-22.36,-179.6525,598.2,5.8
2860926,2008-11-24T09:03:00,54.2201,154.2934,505.3,7.3
2861950,2008-12-09T18:51:15,-21.0018,-178.8659,599.2,5.7
2862473,2008-12-17T10:55:59,-17.8607,-178.3674,531.6,5.8
2862575,2008-12-18T20:57:39,-23.6882,179.9779,546.0,5.6
2864167,2009-01-07T16:25:33,-20.6817,-179.1075,661.9,5.3
2864942,2009-01-24T09:01:57,-19.618,-178.9905,667.0,5.2
2865034,2009-01-26T11:54:40,-17.8406,-178.516,595.0,5.8
2865073,2009-01-27T06:29:12,-17.885,-178.5536,593.0,5.8
2865167,2009-01-29T22:28:06,-8.1368,-71.4838,610.0,5.6
2866206,2009-02-20T01:46:18,-18.4361,-178.6623,522.2,5.6
2866693,2009-03-05T19:33:15,-17.5205,-178.9117,538.4,5.9
2867305,2009-03-20T12:26:02,-21.4887,-179.2966,620.0,5.5
2868263,2009-04-13T13:36:46,-6.8508,125.0728,549.2,5.6
2868527,2009-04-18T17:49:39,-20.6084,-178.3749,568.8,5.7
2869700,2009-05-23T02:59:27,-24.4709,178.8838,559.6,5.5
2870291,2009-06-07T12:46:29,-21.9565,-179.4974,585.9,5.5
2870312,2009-06-08T04:33:18,-22.2368,-179.4757,607.9,5.5
2872637,2009-08-08T21:53:04,-22.6942,179.2249,610.3,5.5
2872982,2009-08-15T23:30:19,-19.8755,-178.1389,609.4,5.6
2873047,2009-08-16T22:03:09,-17.9574,-179.3011,625.7,5.5
2874365,2010-06-22T22:16:21,-19.2325,-177.4436,571.7,5.8
2874669,2010-06-30T04:31:01,-23.285,179.1797,572.8,6.4
2875009,2010-07-08T12:48:21,-24.0106,-179.7461,505.5,5.8
2876678,2010-07-23T22:08:11,6.7113,123.4876,610.2,7.3
2876682,2010-07-23T22:51:13,6.4232,123.5796,584.7,7.7
2876688,2010-07-23T23:15:09,6.7403,123.327,633.7,7.5
2876716,2010-07-24T05:35:01,6.1711,123.5626,564.7,6.6
2877199,2010-07-29T07:31:56,6.5583,123.3602,615.8,6.6
2877771,2010-08-06T05:03:59,-21.768,-179.3995,595.0,5.5
2878391,2010-08-15T02:51:19,-22.1426,-179.632,593.7,5.5
2878496,2010-08-16T19:35:48,-20.8416,-178.7564,600.8,6.2
2879536,2010-09-05T23:48:26,-23.7906,-179.9314,531.3,5.6
3202775,2010-11-30T03:24:41,28.3941,139.239,485.0,6.8
3206603,2010-12-11T13:43:19,-21.8267,-179.2306,588.2,5.5
3207524,2010-12-28T08:34:17,-23.4129,-179.7154,550.9,6.3
3207531,2011-01-01T09:56:58,-26.8513,-63.2373,584.3,7.0
3275804,2011-01-12T21:32:54,26.967,140.0156,524.5,6.5
3277775,2011-02-10T14:39:28,4.1297,123.0624,532.8,6.5
3277780,2011-02-10T14:41:59,4.0464,123.0339,531.2,6.5
3278381,2011-02-21T10:57:51,-26.0435,178.4765,551.8,6.5
3279356,2011-03-10T17:08:37,-6.8567,116.73,518.6,6.6
3282255,2011-04-03T14:07:08,-17.6066,-178.5336,547.2,6.4
3282428,2011-04-05T04:10:07,-17.6396,-178.5315,552.4,5.7
3284455,2011-04-17T01:58:49,-27.5503,-63.3064,562.1,5.8
3286124,2011-05-04T16:13:27,-20.3188,-178.4423,576.8,5.6
3287001,2011-05-10T15:26:05,43.3199,131.0913,554.9,5.7
3289354,2011-06-08T15:40:14,-4.5571,150.0123,505.4,5.5
3316549,2011-06-25T21:16:55,-24.4927,179.5213,533.5,5.6
3318208,2011-07-18T18:15:25,52.7153,153.1818,503.0,5.5
3318218,2011-07-19T07:15:54,-23.6004,179.1942,548.3,5.5
3318415,2011-07-22T06:56:39,-20.2978,-178.4441,602.9,5.9
3318957,2011-07-29T07:42:22,-23.7284,179.8252,522.8,6.7
3319468,2011-08-02T19:18:47,-23.951,179.131,535.4,5.7
3320665,2011-08-19T03:54:26,-16.5461,-176.8522,405.9,6.2
3321129,2011-08-27T20:31:53,-24.5528,179.9945,509.5,5.7
3321489,2011-09-02T13:47:10,-28.4135,-63.136,592.7,6.7
3322252,2011-09-15T19:31:03,-21.593,-179.324,629.0,7.3
3323209,2011-10-04T01:37:28,26.7744,140.5372,447.7,5.7
3324521,2011-10-27T00:15:24,-17.9419,-179.4302,606.0,6.0
3330284,2011-11-22T18:48:16,-15.3083,-65.1634,560.3,6.6
3331202,2011-12-11T05:30:57,-24.0858,178.665,551.8,5.7
3333415,2012-01-24T00:52:04,-24.8986,178.5999,579.0,6.3
3334228,2012-02-10T01:47:33,-18.012,-178.4364,577.4,6.0
3335289,2012-02-28T15:07:35,28.2088,139.452,508.9,5.5
3335575,2012-03-05T07:46:09,-28.2579,-63.2916,551.9,6.1
3337924,2012-04-18T05:37:56,28.7121,138.8976,502.9,5.5
3340348,2012-05-26T21:48:09,26.9015,140.1681,481.6,6.0
3340371,2012-05-28T05:07:23,-28.021,-63.1134,591.1,6.7
3377518,2012-08-14T02:59:38,49.75,145.3057,590.7,7.7
4212015,2013-02-22T12:01:58,-27.9052,-63.1349,585.6,6.1
4214963,2013-04-05T13:00:02,42.7359,131.064,571.3,6.3
4218030,2013-05-14T00:32:26,18.7672,145.2903,611.7,6.8
4218658,2013-05-24T05:44:49,54.815,153.3912,607.0,8.3
4218719,2013-05-24T14:56:31,52.1357,151.5688,632.0,6.7
4225091,2013-09-04T00:18:24,29.9768,138.8376,414.4,6.5
4309836,2013-09-21T01:39:15,-7.2679,119.9508,550.1,6.1
4310156,2013-10-01T03:38:21,53.1368,152.8959,578.4,6.7
4368801,2013-11-19T17:00:45,18.4629,145.165,531.1,6.0
4370315,2013-12-17T17:02:01,-20.755,-178.6712,602.2,5.7
4372924,2014-01-27T16:42:37,-19.234,-63.9437,599.3,5.6
4489673,2014-03-26T03:29:36,-26.1642,179.2589,495.6,6.4
4570780,2011-08-11T01:13:41,-24.7842,-179.9469,499.7,5.7
4598941,2014-04-17T04:38:18,4.5134,122.9934,578.9,5.8
4600908,2014-05-04T09:15:52,-24.7338,179.0407,522.8,6.6
4600909,2014-05-04T09:25:15,-25.9072,178.2219,627.3,6.4
4639694,2014-05-23T21:20:07,18.9695,145.1006,565.1,5.7
4723542,2014-06-30T19:55:33,28.3906,138.8727,527.4,6.2
4725571,2014-07-21T14:54:41,-19.8015,-178.4001,615.4,6.9
4808702,2014-09-18T04:17:53,50.5717,150.1741,501.9,5.6
4810015,2014-09-30T22:34:28,-17.8843,-178.485,588.2,5.5
4813171,2014-10-30T12:11:36,-6.9627,117.5156,549.2,5.8
4813335,2014-11-01T18:57:22,-19.8023,-177.8334,435.3,7.1
4816763,2014-12-02T05:11:31,6.1572,123.1261,614.0,6.6
4819294,2014-12-27T18:53:47,-17.9261,-179.49,621.8,5.5
4819551,2014-12-30T21:17:22,-20.295,-178.576,588.0,6.0
5003507,2015-01-28T02:43:19,-20.9998,-178.3597,485.7,6.2
5007016,2015-02-27T13:45:05,-7.358,122.4906,559.1,7.0
5075423,2015-03-17T20:16:18,-17.7984,-178.5597,556.9,5.6
5109197,2015-04-02T04:10:10,-17.8814,-178.5292,561.6,5.9
5112137,2015-04-28T16:39:39,-20.8766,-178.5801,584.1,6.1
5148725,2015-05-30T11:23:02,27.8281,140.4939,685.5,7.9
5149577,2015-06-16T06:17:00,-20.3973,-178.9194,656.1,6.0
5149842,2015-06-21T21:28:16,-20.4655,-178.3692,570.9,6.0
5149896,2015-06-23T12:18:30,27.6883,139.7885,472.3,6.5
5152978,2015-07-17T18:49:53,-18.1443,-178.1832,540.4,5.8
5157946,2015-09-07T08:46:09,-24.2427,179.1278,535.0,6.0
5160144,2015-09-26T17:23:26,5.2649,123.7966,516.0,5.5
5166177,2015-11-24T13:21:35,18.7787,145.2659,586.88,6.0
5166216,2015-11-24T22:45:38,-10.5372,-70.9437,606.21,7.6
5166221,2015-11-24T22:50:54,-10.0598,-71.0184,620.56,7.6
5166386,2015-11-26T05:45:18,-9.1825,-71.2574,602.75,6.7
5167348,2015-12-06T17:09:29,-18.1602,-178.694,547.0,5.6
5169900,2016-01-02T04:22:19,44.8069,129.9406,585.47,5.8
5171122,2016-01-14T03:25:28,-19.7597,-63.3288,582.56,6.1
5174288,2016-02-14T18:09:26,30.3018,138.8501,412.8,5.7
5174891,2016-02-20T15:51:22,-21.9139,-179.359,579.39,5.8
5182681,2016-05-13T12:57:27,-25.4822,179.3397,506.36,5.6
5183873,2016-05-27T04:08:43,-20.8101,-178.6481,567.48,6.4
5183964,2016-05-28T05:38:50,-21.9724,-178.2038,405.69,6.9
5188655,2016-07-23T01:00:20,47.6981,146.9212,408.0,5.8
5191265,2016-08-23T19:39:44,-7.2805,122.4255,532.4,6.0
5195705,2016-10-15T08:03:38,-4.2701,150.3605,442.0,6.3
5195908,2016-10-18T16:36:41,-23.3265,-179.843,540.0,5.9
5197496,2016-11-10T17:35:38,-20.4275,-178.223,543.92,5.6
5197662,2016-11-12T16:15:51,-24.9651,178.6596,564.95,5.5
5198598,2016-11-23T09:59:56,27.1549,140.0256,477.19,5.7
5199736,2016-12-05T01:13:04,-7.3158,123.3802,526.0,6.3
8350539,2014-03-23T04:31:01,-20.7034,-178.7898,614.8,5.8
8711688,2012-05-29T03:33:24,-22.0687,-179.4969,596.2,5.8
8741773,2012-06-21T22:34:37,-17.9503,-178.0674,542.8,5.5
8774227,2012-07-18T08:09:46,-20.8493,-178.4092,538.9,5.9
8776698,2012-07-20T14:03:13,-21.2362,-179.1433,625.4,5.5
8786871,2012-07-29T09:20:55,47.3882,139.1282,506.4,5.7
8794268,2012-08-05T13:55:10,-21.071,-178.3057,486.3,5.8
8847907,2012-09-20T21:03:42,-20.8048,-178.3483,570.2,5.7
