#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
3206877|2010-12-15T12:03:33|-26.8918|178.7659|650.0|ISC|ISC|ISC|15954766|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
3206603|2010-12-11T13:43:19|-21.8267|-179.2306|588.2|ISC|ISC|ISC|15933511|MW|5.5|GCMT|FIJI ISLANDS REGION
3206601|2010-12-10T09:23:08|-20.3703|-177.8758|558.1|ISC|ISC|ISC|15933499|MW|5.2|GCMT|FIJI ISLANDS REGION
3206557|2010-12-09T04:04:06|-7.1981|125.1439|534.4|ISC|ISC|ISC|15710304|mb|5.0|NEIC|BANDA SEA
3203683|2010-11-30T05:17:06|-21.1661|-178.8757|573.2|ISC|ISC|ISC|15933301|mb|5.1|NEIC|FIJI ISLANDS REGION
3202775|2010-11-30T03:24:41|28.3941|139.239|485.0|ISC|ISC|ISC|15678112|MW|6.8|GCMT|BONIN ISLANDS, JAPAN REGION
3203667|2010-11-28T16:47:39|-24.1741|178.9381|550.1|ISC|ISC|ISC|15933263|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
3203604|2010-11-25T00:26:19|-20.7009|-177.7242|484.7|ISC|ISC|ISC|15671627|MW|5.1|GCMT|FIJI ISLANDS REGION
3203600|2010-11-24T18:35:55|-24.4168|179.9467|514.0|ISC|ISC|ISC|15933187|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
3203560|2010-11-21T11:32:04|51.1148|151.044|487.1|ISC|ISC|ISC|15666133|MW|5.0|GCMT|SEA OF OKHOTSK
3206508|2010-11-03T18:13:10|40.0305|13.2575|469.1|ISC|ISC|ISC|15457476|MW|5.2|GCMT|TYRRHENIAN SEA
4183727|2010-10-31T09:58:09|-23.848|-179.9866|522.7|ISC|ISC|ISC|15285168|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
3180657|2010-10-30T10:39:24|-24.9188|179.6459|507.0|ISC|ISC|ISC|15271170|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2880253|2010-10-05T08:26:28|6.7578|123.7537|601.8|ISC|ISC|ISC|15240438|MW|5.2|GCMT|MINDANAO, PHILIPPINES
2880249|2010-10-05T03:36:48|-20.868|-177.7539|476.5|ISC|ISC|ISC|15284963|MW|5.4|GCMT|FIJI ISLANDS REGION
2880172|2010-09-30T23:30:45|-7.9484|-71.3632|627.8|ISC|ISC|ISC|15511578|MW|5.3|GCMT|WESTERN BRAZIL
2880075|2010-09-26T17:20:38|-21.1048|-178.8551|609.2|ISC|ISC|ISC|15217424|MW|5.3|GCMT|FIJI ISLANDS REGION
2879900|2010-09-18T14:29:14|-17.3683|-178.9041|529.7|ISC|ISC|ISC|15193903|mb|5.0|NEIC|FIJI ISLANDS REGION
2879821|2010-09-15T13:43:52|-22.0849|-179.3716|597.5|ISC|ISC|ISC|15189939|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
2879660|2010-09-09T07:42:36|-6.0016|125.8954|515.7|ISC|ISC|ISC|15173298|mb|5.3|NEIC|BANDA SEA
2879536|2010-09-05T23:48:26|-23.7906|-179.9314|531.3|ISC|ISC|ISC|15217340|MW|5.6|GCMT|SOUTH OF FIJI ISLANDS
2878921|2010-08-24T20:48:05|6.7104|123.5448|610.8|ISC|ISC|ISC|15120639|MW|5.2|GCMT|MINDANAO, PHILIPPINES
2878496|2010-08-16T19:35:48|-20.8416|-178.7564|600.8|ISC|ISC|ISC|15166685|MW|6.2|GCMT|FIJI ISLANDS REGION
2878391|2010-08-15T02:51:19|-22.1426|-179.632|593.7|ISC|ISC|ISC|15166675|MW|5.5|GCMT|SOUTH OF FIJI ISLANDS
2877929|2010-08-09T03:34:15|-6.0918|112.9964|597.2|ISC|ISC|ISC|15080150|MW|5.3|GCMT|JAVA, INDONESIA
2877771|2010-08-06T05:03:59|-21.768|-179.3995|595.0|ISC|ISC|ISC|15075853|MW|5.5|GCMT|FIJI ISLANDS REGION
2877292|2010-07-30T20:43:05|27.7418|139.7494|501.4|ISC|ISC|ISC|15882284|MW|5.3|GCMT|BONIN ISLANDS, JAPAN REGION
2877199|2010-07-29T07:31:56|6.5583|123.3602|615.8|ISC|ISC|ISC|600183837|MW|6.6|GCMT|MINDANAO, PHILIPPINES
2876949|2010-07-26T23:06:49|6.6396|123.2585|631.6|ISC|ISC|ISC|15079557|MW|5.4|GCMT|MINDANAO, PHILIPPINES
2876934|2010-07-26T16:37:02|6.7621|123.6618|607.8|ISC|ISC|ISC|15010179|mb|5.0|NEIC|MINDANAO, PHILIPPINES
2876835|2010-07-25T08:18:28|6.8326|123.5945|615.7|ISC|ISC|ISC|15640540|MW|5.3|GCMT|MINDANAO, PHILIPPINES
2876741|2010-07-24T11:56:25|6.6798|123.6717|604.6|ISC|ISC|ISC|15009733|mb|5.1|NEIC|MINDANAO, PHILIPPINES
2876716|2010-07-24T05:35:01|6.1711|123.5626|564.7|ISC|ISC|ISC|15009694|MW|6.6|GCMT|MINDANAO, PHILIPPINES
2876688|2010-07-23T23:15:09|6.7403|123.327|633.7|ISC|ISC|ISC|15640291|MW|7.5|GCMT|MINDANAO, PHILIPPINES
2876685|2010-07-23T23:02:59|6.723|123.9715|600.0|ISC|ISC|ISC|15640286|mb|5.4|NEIC|MINDANAO, PHILIPPINES
2876684|2010-07-23T22:59:48|7.3385|123.7648|600.0|ISC|ISC|ISC|15640285|mb|5.8|NEIC|MINDANAO, PHILIPPINES
2876683|2010-07-23T22:57:39|6.5472|123.3884|600.0|ISC|ISC|ISC|15640284|mb|5.8|NEIC|MINDANAO, PHILIPPINES
2876682|2010-07-23T22:51:13|6.4232|123.5796|584.7|ISC|ISC|ISC|17178792|MW|7.7|GCMT|MINDANAO, PHILIPPINES
2876681|2010-07-23T22:21:53|6.6587|123.6786|600.0|ISC|ISC|ISC|15640273|mb|5.0|NEIC|MINDANAO, PHILIPPINES
2876680|2010-07-23T22:20:46|6.8987|123.6327|600.0|ISC|ISC|ISC|15640272|mb|5.2|NEIC|MINDANAO, PHILIPPINES
2876679|2010-07-23T22:19:35|6.7007|123.6264|608.2|ISC|ISC|ISC|16141948|mb|5.5|NEIC|MINDANAO, PHILIPPINES
2876678|2010-07-23T22:08:11|6.7113|123.4876|610.2|ISC|ISC|ISC|15008002|MW|7.3|GCMT|MINDANAO, PHILIPPINES
2875368|2010-07-17T04:33:59|-20.7497|-178.7209|605.0|ISC|ISC|ISC|15079484|MW|5.3|GCMT|FIJI ISLANDS REGION
2875196|2010-07-12T16:53:06|6.6292|123.4217|615.9|ISC|ISC|ISC|14988525|MW|5.3|GCMT|MINDANAO, PHILIPPINES
2875112|2010-07-10T23:04:22|-30.6866|-179.8942|403.4|ISC|ISC|ISC|15079411|MW|5.2|GCMT|KERMADEC ISLANDS REGION
2875009|2010-07-08T12:48:21|-24.0106|-179.7461|505.5|ISC|ISC|ISC|15088660|MW|5.8|GCMT|SOUTH OF FIJI ISLANDS
2874836|2010-07-04T05:21:14|18.5686|145.0997|459.9|ISC|ISC|ISC|14845808|MW|5.4|GCMT|MARIANA ISLANDS
2874669|2010-06-30T04:31:01|-23.285|179.1797|572.8|ISC|ISC|ISC|600793004|MW|6.4|GCMT|SOUTH OF FIJI ISLANDS
2874365|2010-06-22T22:16:21|-19.2325|-177.4436|571.7|ISC|ISC|ISC|14834745|MW|5.8|GCMT|FIJI ISLANDS REGION
2873753|2010-06-10T13:36:08|-12.9737|169.4051|653.3|ISC|ISC|ISC|14834690|MW|5.2|GCMT|SANTA CRUZ ISLANDS REGION
2850834|2010-05-24T16:18:28|-8.1152|-71.6412|582.1|ISC|ISC|ISC|14721069|MW|6.5|GCMT|WESTERN BRAZIL
2849466|2010-04-25T11:21:51|-5.5328|127.7734|400.0|ISC|ISC|ISC|14607704|mb|5.1|NEIC|BANDA SEA
8192424|2010-04-11T22:08:11|37.0075|-3.4764|619.6|ISC|ISC|ISC|600257778|MW|6.3|GCMT|SPAIN
2847800|2010-04-04T09:40:56|-22.362|-179.1482|457.1|ISC|ISC|ISC|14545658|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
2847149|2010-03-20T14:00:50|-3.3752|152.2786|418.9|ISC|ISC|ISC|15192163|MW|6.6|GCMT|NEW IRELAND REGION, P.N.G.
2847047|2010-03-18T18:51:51|-22.3816|-179.5965|606.8|ISC|ISC|ISC|14414548|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2846898|2010-03-16T12:25:24|-17.7735|-178.7417|555.7|ISC|ISC|ISC|14554106|MW|5.4|GCMT|FIJI ISLANDS REGION
2846275|2010-03-08T09:47:10|19.3514|144.7599|446.9|ISC|ISC|ISC|14374408|MW|6.1|GCMT|MARIANA ISLANDS
2844629|2010-02-18T01:13:18|42.6027|130.6993|573.7|ISC|ISC|ISC|14316424|MW|6.9|GCMT|E. RUSSIA-N.E. CHINA BORDER REG.
2844260|2010-02-07T23:22:53|-23.3397|-179.8307|531.9|ISC|ISC|ISC|14298529|MW|5.6|GCMT|SOUTH OF FIJI ISLANDS
2844256|2010-02-07T22:28:20|-23.315|-179.8153|545.5|ISC|ISC|ISC|14298519|MW|5.9|GCMT|SOUTH OF FIJI ISLANDS
2844122|2010-02-04T13:02:37|-20.3404|-177.7117|493.5|ISC|ISC|ISC|14280668|MW|5.3|GCMT|FIJI ISLANDS REGION
2843958|2010-01-31T02:01:09|-20.9383|-178.5609|550.2|ISC|ISC|ISC|14280452|MW|5.3|GCMT|FIJI ISLANDS REGION
2843956|2010-01-31T00:59:07|-20.4893|-178.0513|516.0|ISC|ISC|ISC|14286201|MW|5.2|GCMT|FIJI ISLANDS REGION
2843839|2010-01-27T19:00:33|-7.1802|125.0536|535.2|ISC|ISC|ISC|14259746|mb|5.1|NEIC|BANDA SEA
2843514|2010-01-20T06:05:46|-26.814|-63.3281|566.7|ISC|ISC|ISC|14240815|MW|5.4|GCMT|SANTIAGO DEL ESTERO PROV., ARG.
2842767|2010-01-04T10:04:40|-21.0238|-178.8766|610.0|ISC|ISC|ISC|14215909|MW|5.4|GCMT|FIJI ISLANDS REGION
2842323|2009-12-23T05:42:01|-6.8692|125.6928|525.1|ISC|ISC|ISC|14198543|MW|5.7|GCMT|BANDA SEA
2841914|2009-12-10T02:30:52|53.3987|152.7985|653.2|ISC|ISC|ISC|16413692|MW|6.3|GCMT|SEA OF OKHOTSK
2841295|2009-11-22T22:47:27|-31.5501|179.5594|434.9|ISC|ISC|ISC|16012912|MW|6.2|GCMT|KERMADEC ISLANDS REGION
2841270|2009-11-22T07:48:21|-17.8225|-178.3704|526.8|ISC|ISC|ISC|13980832|MW|6.3|GCMT|FIJI ISLANDS REGION
2841146|2009-11-19T10:42:34|-26.8417|-63.3387|568.0|ISC|ISC|ISC|14207253|MW|5.1|GCMT|SANTIAGO DEL ESTERO PROV., ARG.
2840937|2009-11-13T07:27:13|-17.9607|-64.2228|612.0|ISC|ISC|ISC|16012840|MW|5.8|GCMT|CENTRAL BOLIVIA
2840898|2009-11-12T02:13:38|-21.054|-178.6818|581.5|ISC|ISC|ISC|16012831|MW|5.7|GCMT|FIJI ISLANDS REGION
2840820|2009-11-09T10:44:54|-17.2674|178.4528|591.3|ISC|ISC|ISC|13921941|MW|7.3|GCMT|FIJI ISLANDS
2840472|2009-10-30T14:47:57|-5.0385|149.7511|412.1|ISC|ISC|ISC|13909113|mb|5.1|NEIC|NEW BRITAIN REGION, P.N.G.
2840330|2009-10-26T23:50:18|47.7332|145.111|465.8|ISC|ISC|ISC|13886556|MW|5.3|GCMT|SEA OF OKHOTSK
2840269|2009-10-25T07:53:51|-23.0354|-179.101|413.0|ISC|ISC|ISC|13881659|MW|6.0|GCMT|SOUTH OF FIJI ISLANDS
2840051|2009-10-19T22:18:16|-6.9011|123.9957|613.2|ISC|ISC|ISC|13908867|MW|5.4|GCMT|BANDA SEA
2839505|2009-10-10T09:01:01|3.8617|122.4479|601.0|ISC|ISC|ISC|13843284|mb|5.1|NEIC|CELEBES SEA
2839292|2009-10-07T21:43:01|4.0313|122.5295|604.0|ISC|ISC|ISC|15928271|mb|5.4|NEIC|CELEBES SEA
2839291|2009-10-07T21:41:14|4.0873|122.5378|586.8|ISC|ISC|ISC|13825950|MW|6.8|GCMT|CELEBES SEA
3831191|2009-10-04T11:04:07|6.6537|123.5183|640.6|ISC|ISC|ISC|13908732|mb|5.6|NEIC|MINDANAO, PHILIPPINES
2839155|2009-10-04T10:58:00|6.6747|123.5053|635.0|ISC|ISC|ISC|13894726|MW|6.6|GCMT|MINDANAO, PHILIPPINES
2838523|2009-09-22T22:59:34|27.1274|140.1763|427.2|ISC|ISC|ISC|13792737|MW|5.3|GCMT|BONIN ISLANDS, JAPAN REGION
2838220|2009-09-13T21:43:00|-23.2969|179.6126|542.7|ISC|ISC|ISC|15161954|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
2837818|2009-09-01T17:33:39|-19.7381|-177.7728|572.7|ISC|ISC|ISC|13843695|mb|5.0|NEIC|FIJI ISLANDS REGION
2837616|2009-08-28T01:51:19|-7.2021|123.4606|640.1|ISC|ISC|ISC|15161414|MW|6.9|GCMT|BANDA SEA
2873481|2009-08-26T22:20:52|9.3586|124.0736|573.5|ISC|ISC|ISC|15161116|MW|5.3|GCMT|MINDANAO, PHILIPPINES
3795450|2009-08-26T15:12:06|-25.089|178.2609|601.3|ISC|ISC|ISC|15161114|mb|5.2|NEIC|SOUTH OF FIJI ISLANDS
3792711|2009-08-23T17:42:36|-22.7048|-178.9206|407.4|ISC|ISC|ISC|15160875|mb|5.2|NEIC|SOUTH OF FIJI ISLANDS
2873047|2009-08-16T22:03:09|-17.9574|-179.3011|625.7|ISC|ISC|ISC|16104182|MW|5.5|GCMT|FIJI ISLANDS REGION
2872982|2009-08-15T23:30:19|-19.8755|-178.1389|609.4|ISC|ISC|ISC|15160132|MW|5.6|GCMT|FIJI ISLANDS REGION
2872637|2009-08-08T21:53:04|-22.6942|179.2249|610.3|ISC|ISC|ISC|15159574|MW|5.5|GCMT|SOUTH OF FIJI ISLANDS
2871760|2009-07-16T06:29:04|42.3927|133.1062|476.0|ISC|ISC|ISC|13584712|MW|5.3|GCMT|PRIMOR'YE, RUSSIA
2870878|2009-06-22T22:24:11|-23.8807|179.9697|528.1|ISC|ISC|ISC|13217755|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
2870329|2009-06-08T20:20:05|-8.8135|-71.6251|541.6|ISC|ISC|ISC|13439994|MW|5.4|GCMT|WESTERN BRAZIL
2870312|2009-06-08T04:33:18|-22.2368|-179.4757|607.9|ISC|ISC|ISC|15155911|MW|5.5|GCMT|SOUTH OF FIJI ISLANDS
2870291|2009-06-07T12:46:29|-21.9565|-179.4974|585.9|ISC|ISC|ISC|15155855|MW|5.5|GCMT|FIJI ISLANDS REGION
2869700|2009-05-23T02:59:27|-24.4709|178.8838|559.6|ISC|ISC|ISC|12854208|MW|5.5|GCMT|SOUTH OF FIJI ISLANDS
3701239|2009-05-20T16:15:27|16.38|98.13|750.0|BKK|ISC|ISC|16868480|MLv|5.6|BKK|NEAR SOUTH COAST OF MYANMAR
2868940|2009-05-01T12:57:08|26.2637|140.5691|415.6|ISC|ISC|ISC|15741774|MW|5.3|GCMT|BONIN ISLANDS, JAPAN REGION
2868527|2009-04-18T17:49:39|-20.6084|-178.3749|568.8|ISC|ISC|ISC|15153797|MW|5.7|GCMT|FIJI ISLANDS REGION
2868473|2009-04-17T16:11:55|-9.2487|159.0117|519.4|ISC|ISC|ISC|15153768|MW|5.4|GCMT|SOLOMON ISLANDS
2868263|2009-04-13T13:36:46|-6.8508|125.0728|549.2|ISC|ISC|ISC|15153694|MW|5.6|GCMT|BANDA SEA
2868254|2009-04-13T05:30:41|-17.8424|-178.6154|550.2|ISC|ISC|ISC|15153692|MW|5.2|GCMT|FIJI ISLANDS REGION
2867579|2009-03-27T10:41:24|-24.1016|179.5077|561.0|ISC|ISC|ISC|15153442|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
2867305|2009-03-20T12:26:02|-21.4887|-179.2966|620.0|ISC|ISC|ISC|15153328|MW|5.5|GCMT|FIJI ISLANDS REGION
2867009|2009-03-13T09:07:02|43.2592|134.1279|429.2|ISC|ISC|ISC|11876999|MW|5.2|GCMT|PRIMOR'YE, RUSSIA
2866693|2009-03-05T19:33:15|-17.5205|-178.9117|538.4|ISC|ISC|ISC|15153057|MW|5.9|GCMT|FIJI ISLANDS REGION
2866206|2009-02-20T01:46:18|-18.4361|-178.6623|522.2|ISC|ISC|ISC|11712986|MW|5.6|NEIC|FIJI ISLANDS REGION
2865469|2009-02-07T21:51:56|-20.5337|-178.127|545.8|ISC|ISC|ISC|13434374|mb|5.2|NEIC|FIJI ISLANDS REGION
2865437|2009-02-06T09:59:44|-7.0475|123.2891|656.5|ISC|ISC|ISC|11667365|mb|5.0|NEIC|BANDA SEA
2865352|2009-02-03T15:06:00|-24.5727|-179.6512|504.0|ISC|ISC|ISC|11662499|mb|5.2|NEIC|SOUTH OF FIJI ISLANDS
2865167|2009-01-29T22:28:06|-8.1368|-71.4838|610.0|ISC|ISC|ISC|13434078|MW|5.6|NEIC|WESTERN BRAZIL
2865073|2009-01-27T06:29:12|-17.885|-178.5536|593.0|ISC|ISC|ISC|11625177|MW|5.8|NEIC|FIJI ISLANDS REGION
2865034|2009-01-26T11:54:40|-17.8406|-178.516|595.0|ISC|ISC|ISC|11617580|MW|5.8|NEIC|FIJI ISLANDS REGION
2864942|2009-01-24T09:01:57|-19.618|-178.9905|667.0|ISC|ISC|ISC|11617194|mb|5.2|NEIC|FIJI ISLANDS REGION
2864167|2009-01-07T16:25:33|-20.6817|-179.1075|661.9|ISC|ISC|ISC|11534067|mb|5.3|NEIC|FIJI ISLANDS REGION
2863915|2009-01-03T21:15:01|-28.5743|-62.9542|622.3|ISC|ISC|ISC|11527884|mb|5.1|NEIC|SANTIAGO DEL ESTERO PROV., ARG.
2863226|2008-12-25T18:12:07|5.3523|124.3|430.6|ISC|ISC|ISC|13403989|MW|5.4|GCMT|MINDANAO, PHILIPPINES
2862575|2008-12-18T20:57:39|-23.6882|179.9779|546.0|ISC|ISC|ISC|13403171|MW|5.6|GCMT|SOUTH OF FIJI ISLANDS
2862473|2008-12-17T10:55:59|-17.8607|-178.3674|531.6|ISC|ISC|ISC|12077906|MW|5.8|GCMT|FIJI ISLANDS REGION
2861957|2008-12-09T20:08:49|-20.2434|-178.7022|614.5|ISC|ISC|ISC|13402356|MW|5.4|GCMT|FIJI ISLANDS REGION
2861950|2008-12-09T18:51:15|-21.0018|-178.8659|599.2|ISC|ISC|ISC|13402353|MW|5.7|GCMT|FIJI ISLANDS REGION
2861677|2008-12-06T10:55:27|-7.4744|124.6985|406.3|ISC|ISC|ISC|13402074|MW|6.4|GCMT|BANDA SEA
2861564|2008-12-04T23:13:32|3.5217|122.5164|591.8|ISC|ISC|ISC|11492054|mb|5.0|NEIC|CELEBES SEA
2860926|2008-11-24T09:03:00|54.2201|154.2934|505.3|ISC|ISC|ISC|13401002|MW|7.3|GCMT|SEA OF OKHOTSK
2860612|2008-11-19T20:38:58|-22.36|-179.6525|598.2|ISC|ISC|ISC|13400633|MW|5.8|GCMT|SOUTH OF FIJI ISLANDS
2859165|2008-11-02T21:59:16|2.9344|121.7964|601.0|ISC|ISC|ISC|12072036|mb|5.0|NEIC|CELEBES SEA
2857563|2008-10-14T16:52:53|-21.6214|-178.1643|406.7|ISC|ISC|ISC|11348189|mb|5.0|NEIC|FIJI ISLANDS REGION
2857510|2008-10-14T01:04:26|5.4933|124.1009|499.3|ISC|ISC|ISC|13396977|mb|5.3|NEIC|MINDANAO, PHILIPPINES
2857311|2008-10-12T00:39:53|-20.1806|-178.3058|572.0|ISC|ISC|ISC|11346044|MW|5.3|GCMT|FIJI ISLANDS REGION
2857295|2008-10-11T19:57:29|-5.6902|110.0883|543.5|ISC|ISC|ISC|11345030|MW|5.2|GCMT|JAVA SEA
2856279|2008-10-01T09:38:11|30.1635|138.8033|403.9|ISC|ISC|ISC|13395598|MW|5.7|GCMT|SOUTHEAST OF HONSHU, JAPAN
2855912|2008-09-26T05:48:52|-17.6987|-178.2345|567.7|ISC|ISC|ISC|11310445|MW|5.3|GCMT|FIJI ISLANDS REGION
2855700|2008-09-22T20:21:00|-23.6353|-179.87|545.6|ISC|ISC|ISC|13394979|MW|5.2|GCMT|SOUTH OF FIJI ISLANDS
2854985|2008-09-11T21:04:43|-21.8901|-178.9494|578.7|ISC|ISC|ISC|11265512|MW|5.4|GCMT|FIJI ISLANDS REGION
2854790|2008-09-09T11:04:12|-17.6856|-178.3011|541.2|ISC|ISC|ISC|11783434|mb|5.2|NEIC|FIJI ISLANDS REGION
2854751|2008-09-08T19:51:44|-17.6635|179.5842|602.4|ISC|ISC|ISC|11245873|mb|5.2|NEIC|FIJI ISLANDS
2854535|2008-09-05T15:12:03|32.6717|137.0516|410.6|ISC|ISC|ISC|13393502|MW|5.3|GCMT|SOUTHEAST OF HONSHU, JAPAN
2854370|2008-09-03T11:25:14|-26.83|-63.1933|570.6|ISC|ISC|ISC|12951880|MW|6.3|GCMT|SANTIAGO DEL ESTERO PROV., ARG.
2853938|2008-08-29T10:20:55|0.9325|121.0501|567.3|ISC|ISC|ISC|13392891|MW|5.2|GCMT|MINAHASSA PENINSULA, SULAWESI
2852878|2008-08-18T09:53:29|-19.7692|179.916|525.5|ISC|ISC|ISC|11169842|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
2806719|2008-07-30T12:59:16|-21.8871|-179.623|603.2|ISC|ISC|ISC|11153983|mb|5.1|NEIC|FIJI ISLANDS REGION
2798769|2008-07-20T21:30:30|27.7733|139.7055|485.0|ISC|ISC|ISC|11134010|MW|5.8|GCMT|BONIN ISLANDS, JAPAN REGION
2735555|2008-07-05T02:30:55|54.0873|153.9251|486.0|ISC|ISC|ISC|11009331|mb|5.0|NEIC|SEA OF OKHOTSK
2735515|2008-07-05T02:12:06|53.9462|152.8633|646.1|ISC|ISC|ISC|12951048|MW|7.7|GCMT|SEA OF OKHOTSK
2724685|2008-07-03T03:02:35|-23.5142|-179.7433|562.3|ISC|ISC|ISC|13379235|MW|6.2|GCMT|SOUTH OF FIJI ISLANDS
2760452|2008-06-20T03:16:02|-4.7934|148.9548|608.9|ISC|ISC|ISC|10994915|MW|5.5|GCMT|BISMARCK SEA
2725850|2008-06-15T01:13:10|-17.7364|-179.7135|588.6|ISC|ISC|ISC|11783097|MW|5.9|GCMT|FIJI ISLANDS REGION
2765852|2008-05-24T09:24:05|-22.1382|-179.549|591.7|ISC|ISC|ISC|13229639|MW|5.3|GCMT|SOUTH OF FIJI ISLANDS
2740220|2008-05-19T10:08:36|42.4852|131.882|515.6|ISC|ISC|ISC|13376713|MW|5.7|GCMT|E. RUSSIA-N.E. CHINA BORDER REG.
2715180|2008-05-14T22:45:59|-19.7952|-178.2846|563.6|ISC|ISC|ISC|10943906|MW|5.4|GCMT|FIJI ISLANDS REGION
2684892|2008-05-09T16:08:17|-24.7814|179.774|472.9|ISC|ISC|ISC|13227877|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2784464|2008-04-29T19:10:02|-6.1692|127.557|404.9|ISC|ISC|ISC|12948722|MW|5.9|GCMT|BANDA SEA
2728435|2008-04-18T20:39:07|-17.3916|-179.0091|556.2|ISC|ISC|ISC|13225416|MW|6.3|GCMT|FIJI ISLANDS REGION
2718648|2008-04-16T22:59:24|-19.3971|-179.1872|654.8|ISC|ISC|ISC|10890777|MW|5.3|GCMT|FIJI ISLANDS REGION
2687408|2008-04-10T13:07:22|-26.2456|178.2696|619.6|ISC|ISC|ISC|10875529|MW|5.5|GCMT|SOUTH OF FIJI ISLANDS
2676998|2008-04-08T09:17:28|-20.78|-178.8826|599.0|ISC|ISC|ISC|10825809|MW|5.1|GCMT|FIJI ISLANDS REGION
2752861|2008-02-26T05:22:33|-4.6113|150.0196|514.4|ISC|ISC|ISC|10623617|MW|5.1|GCMT|NEW BRITAIN REGION, P.N.G.
2697979|2008-02-14T17:28:22|-22.015|-179.558|544.1|ISC|ISC|ISC|10542067|mb|5.3|NEIC|SOUTH OF FIJI ISLANDS
2692799|2008-02-13T10:32:16|-23.7256|-179.8968|478.0|ISC|ISC|ISC|10542045|mb|5.2|NEIC|SOUTH OF FIJI ISLANDS
2672770|2008-02-07T21:30:05|-23.5373|179.9511|526.7|ISC|ISC|ISC|13213721|MW|5.4|GCMT|SOUTH OF FIJI ISLANDS
2670642|2008-02-07T09:25:32|-22.6054|-179.2316|485.2|ISC|ISC|ISC|13213685|MW|5.6|GCMT|SOUTH OF FIJI ISLANDS
2647592|2008-02-01T12:10:08|-21.5888|-179.3783|626.1|ISC|ISC|ISC|12942168|MW|6.0|GCMT|FIJI ISLANDS REGION
2720663|2008-01-19T13:45:24|-22.1582|-178.244|406.8|ISC|ISC|ISC|13337601|MW|5.2|GCMT|SOUTH OF FIJI ISLANDS
2717220|2008-01-18T19:31:13|-20.9809|-179.1907|641.5|ISC|ISC|ISC|13337160|MW|5.5|GCMT|FIJI ISLANDS REGION
2708887|2008-01-16T20:11:51|-21.9193|-179.5439|575.0|ISC|ISC|ISC|13335974|mb|5.0|NEIC|FIJI ISLANDS REGION
2704882|2008-01-15T18:00:56|-21.9916|-179.4719|561.5|ISC|ISC|ISC|13335317|mb|5.2|NEIC|FIJI ISLANDS REGION
2704829|2008-01-15T17:52:16|-21.9873|-179.5799|597.0|ISC|ISC|ISC|13335302|MW|6.5|GCMT|FIJI ISLANDS REGION
2704535|2008-01-15T15:28:17|-23.8281|-179.8566|552.6|ISC|ISC|ISC|13335247|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2674370|2008-01-08T10:24:52|-21.8608|179.871|592.8|ISC|ISC|ISC|13330222|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
2668005|2008-01-06T18:30:06|-18.1831|-177.9305|517.3|ISC|ISC|ISC|13329131|MW|5.3|GCMT|FIJI ISLANDS REGION
2664428|2008-01-05T23:00:04|-24.3956|179.8876|527.1|ISC|ISC|ISC|13328574|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2652014|2008-01-02T20:04:12|-7.0005|125.2131|512.4|ISC|ISC|ISC|13326246|mb|5.0|NEIC|BANDA SEA
2614929|2007-12-25T10:04:52|-26.7971|178.5011|582.7|ISC|ISC|ISC|13297288|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2551461|2007-12-11T11:06:29|-17.7595|-178.6559|534.0|ISC|ISC|ISC|13287293|MW|5.2|GCMT|FIJI ISLANDS REGION
2479689|2007-12-01T07:15:26|27.8129|139.9118|481.4|ISC|ISC|ISC|13280277|MW|5.3|GCMT|BONIN ISLANDS, JAPAN REGION
2622217|2007-11-27T09:24:12|-19.401|-177.6783|554.8|ISC|ISC|ISC|13275260|MW|5.3|GCMT|FIJI ISLANDS REGION
2598701|2007-11-21T06:48:30|-21.2392|-179.2462|612.0|ISC|ISC|ISC|13270992|MW|5.1|GCMT|FIJI ISLANDS REGION
2589246|2007-11-19T00:52:12|-21.2118|-178.6727|558.9|ISC|ISC|ISC|13269419|MW|6.3|GCMT|FIJI ISLANDS REGION
2636714|2007-10-31T18:40:14|-24.3308|-179.9567|496.7|ISC|ISC|ISC|13253814|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
2620610|2007-10-27T18:36:34|-20.9798|-178.901|573.8|ISC|ISC|ISC|13250784|MW|5.4|GCMT|FIJI ISLANDS REGION
2616980|2007-10-26T18:29:48|-4.74|101.23|650.0|DJA|ISC|ISC|13250132|MLv|5.9|DJA|SOUTHERN SUMATRA, INDONESIA
