masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rgp,rgp_M0r,rgp_fcegf,rgp_fcmaster,rgp_fc_std
4225091,2013-09-04T00:18:24,6.5,29.9377,138.8325,402.0,2237209,2006-04-16T11:48:57,5.7,7.299999999999998e+18,0.7999999999999998,30.242,138.565,431.6,27,22.789187598354953,0.9985316426958676,0.3676021187899762,0.015273168236796775
4225091,2013-09-04T00:18:24,6.5,29.9377,138.8325,402.0,2031557,2005-04-19T01:46:56,5.9,7.299999999999998e+18,0.5999999999999996,29.642,138.891,425.8,37,14.513124149123476,0.19225771636804811,0.10873235879304366,0.012919623238397238
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,2724685,2008-07-03T03:02:35,6.2,1.19e+20,1.0999999999999996,-23.37,-179.778,581.2,16,12.893391551742024,1.2162521561076467,0.4654063337734236,0.013005521039246012
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1369933,2002-06-30T21:29:36,6.5,1.19e+20,0.7999999999999998,-22.201,179.25,620.4,28,5.313691081954931,0.8489019231220516,0.6469541594803818,0.03168933315440884
3321489,2011-09-02T13:47:10,6.7,-28.398000000000003,-63.029,578.9,3335575,2012-03-05T07:46:09,6.1,1.37e+19,0.6000000000000005,-28.246,-63.294,553.9,71,16.930479043981727,0.20067815442812867,0.05615866984210381,0.013198848710728031
3275804,2011-01-12T21:32:54,6.4,26.973000000000006,139.882,512.0,5198598,2016-11-23T09:59:56,5.8,7.39e+18,0.6000000000000005,27.1773,140.025,481.0,46,3.585330975660143,0.6226480426946333,0.29158148800178085,0.010582311356311477
3275804,2011-01-12T21:32:54,6.4,26.973000000000006,139.882,512.0,1293514,2002-06-03T09:15:02,5.9,7.39e+18,0.5,27.564,139.78,488.7,36,7.398980818134352,0.8488101686243628,0.3713393070320499,0.018606072455567457
3207531,2011-01-01T09:56:58,7.0,-26.803,-63.136,576.8,2854370,2008-09-03T11:25:14,6.3,4.35e+19,0.7000000000000002,-26.736,-63.225,569.6,74,5.604470444044696,0.5700483749439711,0.2928091834749251,0.007221623539462852
3202775,2010-11-30T03:24:41,6.8,28.349,139.187,470.0,1293514,2002-06-03T09:15:02,5.9,1.9e+19,0.8999999999999995,27.564,139.78,488.7,31,4.131085690294126,0.6204165235554595,0.4230481888500223,0.01387132248124712
2876682,2010-07-23T22:51:13,7.6,6.497000000000001,123.48,578.0,9395055,2013-11-03T11:03:40,5.9,3.64e+20,1.6999999999999993,4.6565,123.3471,532.0,57,96.46466827992869,0.2882918930747768,0.055925042969715656,0.02061700886371473
2876682,2010-07-23T22:51:13,7.6,6.497000000000001,123.48,578.0,2876716,2010-07-24T05:35:01,6.6,3.64e+20,1.0,6.218,123.519,553.0,278,42.65546864416461,0.3573646368821543,0.07113187761983934,0.015098884183904425
2876682,2010-07-23T22:51:13,7.6,6.497000000000001,123.48,578.0,1584889,2003-05-26T23:13:31,6.9,3.64e+20,0.6999999999999993,6.761,123.707,565.8,60,55.7223448307016,0.2541607025058465,0.05900047556847905,0.013404921659390187
2844629,2010-02-18T01:13:18,6.9,42.587,130.703,577.7,4214963,2013-04-05T13:00:02,6.3,2.61e+19,0.6000000000000005,42.736,131.003,563.3,154,2.211576253808525,0.831377604484293,0.5391945528543476,0.012143994716358
2839291,2009-10-07T21:41:14,6.8,4.079,122.371,574.0,1542753,2003-07-01T05:52:24,6.0,1.79e+19,0.7999999999999998,4.529,122.511,635.4,25,23.420245637779516,0.4589746638903418,0.1398678871569537,0.014623208096844762
2860926,2008-11-24T09:03:00,7.3,54.203,154.322,492.3,4310156,2013-10-01T03:38:21,6.7,1.11e+20,0.5999999999999996,53.1995,152.7864,573.0,18,2.60914033199904,0.6219845124856587,0.4121824091722443,0.0274770909607816
2334570,2006-11-13T01:26:36,6.8,-26.052,-63.283,572.0,2854370,2008-09-03T11:25:14,6.3,2.26e+19,0.5,-26.736,-63.225,569.6,32,5.189785640571428,0.5918401570218543,0.26353068989843703,0.009205682428955305
2188466,2006-01-02T22:13:40,7.2,-19.926,-178.178,582.9,5149842,2015-06-21T21:28:16,6.0,6.94e+19,1.2000000000000002,-20.4307,-178.3276,562.61,19,20.24009102771819,0.6042245377926749,0.25951120661506755,0.015254996715445666
2188466,2006-01-02T22:13:40,7.2,-19.926,-178.178,582.9,2425674,2007-05-06T21:11:53,6.5,6.94e+19,0.7000000000000002,-19.401,-179.354,676.4,144,7.059743430258098,0.4931711768821389,0.30460165979876624,0.014920569799611837
1833055,2004-07-15T04:27:13,7.1,-17.656,-178.76,565.5,1857221,2004-11-17T21:09:09,6.6,4.8e+19,0.5,-20.068,-178.71,622.6,14,1.378412617033498,0.7741836809072641,0.4066958728627501,0.01355575733400828
1833055,2004-07-15T04:27:13,7.1,-17.656,-178.76,565.5,1660728,2003-10-15T02:19:41,6.0,4.8e+19,1.0999999999999996,-17.822,-178.704,582.6,5,94.28807468585173,0.4522760910448417,0.13583523050119126,0.020892036389428582
1388787,2002-08-19T11:08:22,7.7,-23.884,178.495,675.4,9951393,2017-01-02T13:14:02,6.3,4.26e+20,1.4000000000000004,-23.2513,179.2383,551.62,9,331.8510482721452,0.2000908329532132,0.06608483877862947,0.01748973179821548
1388787,2002-08-19T11:08:22,7.7,-23.884,178.495,675.4,4600908,2014-05-04T09:15:52,6.6,4.26e+20,1.1000000000000003,-24.6108,179.0856,527.0,10,236.53292924145387,0.2962656841920434,0.06408800244588304,0.013903912752247694
1388787,2002-08-19T11:08:22,7.7,-23.884,178.495,675.4,2009482,2005-03-19T17:34:45,6.3,4.26e+20,1.4000000000000004,-21.893,-179.547,598.7,11,303.7392204993476,0.2402163397282723,0.09383126322918596,0.01328068958920582
1388755,2002-08-19T11:01:02,7.7,-21.696,-179.513,580.0,10003583,2017-02-24T17:28:44,6.9,3.4599999999999993e+20,0.7999999999999998,-23.2593,-178.8036,414.5,57,3.0407981248196783,0.4433859830991746,0.20938140032159425,0.017480712101765356
1039338,2000-12-18T01:19:21,6.6,-21.178,-179.12400000000005,628.2,5149577,2015-06-16T06:17:00,5.9,7.62e+18,0.6999999999999993,-20.3944,-179.0024,656.0,6,4.889814024796106,1.0184590138203344,0.2866257887982365,0.011104455575815455
883990,2000-05-04T20:36:29,6.5,-17.914,-178.52200000000005,515.8,1660728,2003-10-15T02:19:41,6.0,5.83e+18,0.5,-17.822,-178.704,582.6,4,2.839401908258798,0.3300367397827127,0.2126082492916629,0.024929860414125225
945196,2000-04-23T09:27:23,7.0,-28.307,-62.99,608.5,2854370,2008-09-03T11:25:14,6.3,3.08e+19,0.7000000000000002,-26.736,-63.225,569.6,16,3.5587593011405025,0.5864066512654239,0.2803673666651502,0.010572927984497922
