masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rs,rs_M0r,rs_fcegf,rs_fcmaster,rs_fc_std
2844629,2010-02-18T01:13:18,6.9,42.587,130.703,577.7,2740220,2008-05-19T10:08:36,5.7,2.61E+019,1.2,42.503,131.872,513.4,19,10.4451185723126,0.240822054699541,0.130730282047867,0.003653751492112
2844629,2010-02-18T01:13:18,6.9,42.587,130.703,577.7,903611,2000-02-13T02:57:07,6,2.61E+019,0.9,42.853,131.572,513.6,13,6.39216594839399,0.515412030042107,0.424829624286427,0.037086995792846
2841295,2009-11-22T22:47:27,6.2,-31.569,179.467,435.7,2503701,2007-04-17T03:16:05,5.6,2.18E+018,0.600000000000001,-31.845,179.761,423.5,3,7.47971160986021,0.579462100496292,0.347843666173265,0.655752630408979
2841295,2009-11-22T22:47:27,6.2,-31.569,179.467,435.7,2267303,2006-08-02T00:47:03,5.7,2.18E+018,0.5,-31.342,179.57,446.6,3,9.4878222983964,0.061053452920908,0.025200553311826,0.000648747951779
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10974984,2018-11-27T03:13:56,5.7,3.82E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10974966,2018-11-27T02:45:32,5.7,3.82E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10955349,2018-10-04T04:16:21,5.5,3.82E+018,0.9,-17.8372,-178.5215,590.03,1,1.00005129234636,0.027227171266214,0.025000000017098,8.82848059635522E-11
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10952079,2018-09-26T00:37:33,5.8,3.82E+018,0.600000000000001,-17.9807,-178.0855,582.37,2,1.26848969663581,0.230910551379522,0.340491457079515,0.146764230186428
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10944714,2018-09-06T05:13:38,5.5,3.82E+018,0.9,-17.9849,-178.5242,528.03,1,2.88650814669014,3.86358175339795,2.20468748826592,0.399317851798313
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10937989,2018-08-20T08:38:00,5.5,3.82E+018,0.9,-18.1766,-178.1823,535.37,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10452819,2017-11-07T09:01:39,5.7,3.82E+018,0.7,-17.6808,-178.5471,548,1,1.39522901508268,0.061424316030391,0.038444197558818,0.16048087003167
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,10003813,2017-02-24T23:46:45,5.9,3.82E+018,0.5,-17.9547,-178.4384,581.62,3,1.00009449897888,0.173159980177284,0.188855387151392,0.01547606068283
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,5167348,2015-12-06T17:09:29,5.6,3.82E+018,0.800000000000001,-18.1602,-178.694,547,1,1.18552830827082,0.263540683583689,0.368808265259644,0.112605461021458
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,5152978,2015-07-17T18:49:53,5.8,3.82E+018,0.600000000000001,-18.1214,-178.1887,536.1,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,5109197,2015-04-02T04:10:10,5.9,3.82E+018,0.5,-17.8607,-178.5831,560,3,1.62570704613984,0.05793550039416,0.045800931268194,0.010216364651601
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,5075423,2015-03-17T20:16:18,5.5,3.82E+018,0.9,-17.8236,-178.5653,555.93,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,4810015,2014-09-30T22:34:28,5.5,3.82E+018,0.9,-17.8303,-178.5952,572.19,1,1.00000000002831,0.144576754630045,0.17234870680794,0.194381228343196
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,8741773,2012-06-21T22:34:37,5.5,3.82E+018,0.9,-17.963,-178.186,542.8,1,1.00000000000106,0.030753334330235,0.025000000001188,5.79157045869737E-12
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,3334228,2012-02-10T01:47:33,5.9,3.82E+018,0.5,-17.968,-178.549,582.3,4,1.00000000000507,0.046104652340499,0.0471294249955,0.099059884585895
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,3282428,2011-04-05T04:10:07,5.8,3.82E+018,0.600000000000001,-17.662,-178.595,552.4,1,1.00000000000086,0.029535020753374,0.025000000000707,3.55971239629975E-12
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2865073,2009-01-27T06:29:12,5.9,3.82E+018,0.5,-17.837,-178.677,601,2,1.32506236052602,0.030623123001381,0.025000000004898,2.15847022844534E-11
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2865034,2009-01-26T11:54:40,5.8,3.82E+018,0.600000000000001,-17.796,-178.591,579.5,3,1.17187999353871,0.310009182517449,0.304823489107447,0.602040302229419
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2862473,2008-12-17T10:55:59,5.8,3.82E+018,0.600000000000001,-17.744,-178.371,530.3,3,1.65430358701678,0.432743662352504,0.398873016208336,0.76046339277732
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2368935,2006-12-22T13:51:55,5.5,3.82E+018,0.9,-17.656,-178.576,570.1,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2336312,2006-11-13T11:56:39,5.5,3.82E+018,0.9,-17.833,-178.417,587.9,2,1.00467029201812,0.027594195266656,0.025000000056662,4.58141861973435E-10
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2372840,2006-07-23T20:50:52,5.8,3.82E+018,0.600000000000001,-17.93,-178.608,587,3,8.60971374356437,3.09467637511442,2.55382892251073,1.31242146822343
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2211042,2006-06-09T10:40:41,5.5,3.82E+018,0.9,-17.98,-178.503,575.9,2,1.37305903235471,0.043335413088535,0.036051244889998,0.005408237933216
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2308234,2006-03-27T20:08:27,5.6,3.82E+018,0.800000000000001,-17.748,-178.895,537.8,3,4.04855545899992,0.206299882824804,0.428656517311381,0.020932611342004
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,2043373,2005-02-27T04:54:49,5.7,3.82E+018,0.7,-17.72,-178.594,555.9,1,1.00000000014756,0.205701612247237,0.238274647091155,0.157513718919841
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1828292,2004-06-13T19:28:11,5.7,3.82E+018,0.7,-17.891,-178.57,580.1,2,1.02146608577779,0.122927341316542,0.131758456113541,0.360132537364051
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1648780,2003-10-11T19:46:06,5.7,3.82E+018,0.7,-17.9,-178.57,597.4,1,4.14107121893471,3.54292628642584,2.2423923780928,0.775674542297544
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1449568,2002-12-25T08:54:25,5.5,3.82E+018,0.9,-17.745,-178.899,568.2,1,4.21277231996401,3.72055293499418,2.3129692816982,0.607568173248579
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1401732,2002-12-03T20:13:54,5.6,3.82E+018,0.800000000000001,-17.818,-178.817,568.4,1,4.83028853451543,3.92891320802655,1.91081486843447,0.262676456625618
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1437461,2002-11-14T11:05:20,5.6,3.82E+018,0.800000000000001,-17.783,-178.783,553.5,1,4.12270786945721,3.99602500006287,2.06552413234741,0.09425302443871
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1410908,2002-07-28T19:01:19,5.5,3.82E+018,0.9,-17.933,-178.342,580.2,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1327033,2002-06-16T06:55:13,5.9,3.82E+018,0.5,-17.866,-178.696,569,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1296178,2002-05-04T07:00:48,5.8,3.82E+018,0.600000000000001,-17.898,-178.737,559.9,1,1.9035984483691,1.83698874452583,1.37436377516898,1.40769244853636
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1197588,2001-11-13T16:02:38,5.5,3.82E+018,0.9,-17.431,-178.705,543.4,1,5.72617044464269,3.80097471425648,1.78807530554591,0.392180611845443
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,1179413,2001-05-23T15:35:22,5.6,3.82E+018,0.800000000000001,-17.708,-178.703,567.2,1,1.69280800582551,0.273735188908905,0.33463259335547,0.506596338138057
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,872126,2000-04-01T12:13:23,5.7,3.82E+018,0.7,-17.756,-178.754,555.8,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,872072,2000-04-01T12:10:49,5.6,3.82E+018,0.800000000000001,-17.899,-178.645,608.1,0,0,0,0,0
2841270,2009-11-22T07:48:21,6.4,-17.794,-178.425,522.6,874872,2000-01-02T12:14:38,5.5,3.82E+018,0.9,-17.943,-178.476,582.3,1,2.80365381902819,3.5518843353538,1.79504947761951,0.606095110589962
2854370,2008-09-03T11:25:14,6.3,-26.736,-63.225,569.6,10720983,2018-03-25T14:28:35,5.6,3.32E+018,0.7,-26.7926,-63.3697,577.24,2,1.00142057329301,0.359181124429608,0.418673247676181,0.083525427536073
2854370,2008-09-03T11:25:14,6.3,-26.736,-63.225,569.6,1831773,2004-11-13T07:33:16,5.8,3.32E+018,0.5,-26.748,-63.361,573.1,1,2.02314662429793,0.658079948253863,1.42643847837044,0.117937758502305
2735515,2008-07-05T02:12:06,7.7,53.882,152.886,632.8,2841914,2009-12-10T02:30:52,6.3,4.48E+020,1.4,53.417,152.756,656.2,22,22.4949047978978,0.086510324096014,0.045299196597879,0.004480917010785
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,10907822,2018-07-12T06:51:21,5.5,2.81E+018,0.7,-23.337,-179.9115,541.3,1,1.00000000000092,0.030745701296178,0.025000000000546,2.44504228604926E-12
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,2844260,2010-02-07T23:22:53,5.6,2.81E+018,0.600000000000001,-23.335,-179.877,549.5,2,1.00000000000047,0.029119535486557,0.025000000002328,1.36299259083552E-11
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,2862575,2008-12-18T20:57:39,5.6,2.81E+018,0.600000000000001,-23.495,-179.996,542.6,2,1.00000000263844,0.379408594587842,0.52952480768964,0.035352690992889
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,2166585,2005-08-25T23:09:17,5.7,2.81E+018,0.5,-23.66,-179.977,530.7,1,1.00000000000048,0.034044405408732,0.025000000000204,9.56054493045993E-13
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,1846186,2004-04-17T12:40:15,5.6,2.81E+018,0.600000000000001,-23.682,-179.983,542.9,3,1.02835035620284,0.466740828342306,0.675793581392781,0.054421801297777
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,1432914,2002-11-11T16:39:02,5.7,2.81E+018,0.5,-23.313,-179.902,539.9,2,3.26190749652577,1.5034552292307,1.47026296520615,1.05915451794033
2724685,2008-07-03T03:02:35,6.2,-23.37,-179.778,581.2,947908,2000-05-20T09:59:35,5.6,2.81E+018,0.600000000000001,-23.775,179.956,547.6,0,0,0,0,0
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,3282428,2011-04-05T04:10:07,5.8,3.71E+018,0.5,-17.662,-178.595,552.4,1,1.27127008114658,3.46178960531038,2.00310270694043,0.744030793567889
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,2368935,2006-12-22T13:51:55,5.5,3.71E+018,0.8,-17.656,-178.576,570.1,0,0,0,0,0
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,2308234,2006-03-27T20:08:27,5.6,3.71E+018,0.7,-17.748,-178.895,537.8,3,3.83667221748771,0.180997682809042,0.373436639469306,0.019077266426486
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1822889,2004-10-13T20:30:01,5.5,3.71E+018,0.8,-17.595,-178.922,566.3,0,0,0,0,0
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1691670,2003-12-26T08:18:32,5.5,3.71E+018,0.8,-17.421,-178.877,548,0,0,0,0,0
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1449568,2002-12-25T08:54:25,5.5,3.71E+018,0.8,-17.745,-178.899,568.2,1,8.25021071487851,3.43763635322229,1.48567617501491,0.554633557421858
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1437461,2002-11-14T11:05:20,5.6,3.71E+018,0.7,-17.783,-178.783,553.5,1,7.82826876125731,3.47005750107951,1.18832732270937,0.452858610040895
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1197588,2001-11-13T16:02:38,5.5,3.71E+018,0.8,-17.431,-178.705,543.4,1,11.9258517935948,3.99999999998989,1.3591287970687,0.062486313484704
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1179413,2001-05-23T15:35:22,5.6,3.71E+018,0.7,-17.708,-178.703,567.2,1,5.24933728611066,3.85556822429446,2.02595730968055,0.382606906368594
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,1150182,2000-08-27T04:22:20,5.5,3.71E+018,0.8,-17.517,-179.064,548.9,1,8.06480572306906,3.99213645721012,1.73654387992219,0.101504594871934
2728435,2008-04-18T20:39:07,6.3,-17.342,-179.022,553.8,872126,2000-04-01T12:13:23,5.7,3.71E+018,0.6,-17.756,-178.754,555.8,0,0,0,0,0
2647592,2008-02-01T12:10:08,6,-21.495,-179.352,604.2,2877771,2010-08-06T05:03:59,5.5,1.27E+018,0.5,-21.763,-179.451,595.3,2,8.24142781370747,0.641989488191104,0.256526304449417,0.016182658495297
2647592,2008-02-01T12:10:08,6,-21.495,-179.352,604.2,2867305,2009-03-20T12:26:02,5.5,1.27E+018,0.5,-21.48,-179.38,622.3,2,7.80672619388672,1.17835378780878,0.308201419304099,0.014279033518995
2647592,2008-02-01T12:10:08,6,-21.495,-179.352,604.2,2450667,2007-05-13T03:36:15,5.5,1.27E+018,0.5,-21.683,-179.211,604.4,0,0,0,0,0
2647592,2008-02-01T12:10:08,6,-21.495,-179.352,604.2,1398761,2002-08-22T23:58:08,5.5,1.27E+018,0.5,-21.104,-179.1,618.6,0,0,0,0,0
2647592,2008-02-01T12:10:08,6,-21.495,-179.352,604.2,1103281,2001-09-13T03:48:33,5.5,1.27E+018,0.5,-21.092,-179.108,619.3,0,0,0,0,0
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,10453182,2017-11-08T07:35:11,5.7,7.31E+018,0.8,-21.8761,-179.3832,593.71,1,1.05470799828225,0.126277618461154,0.142007404137195,0.322700879287754
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,5174891,2016-02-20T15:51:22,5.8,7.31E+018,0.7,-21.9559,-179.4072,582.65,2,1.37858426901209,0.482191089747456,0.406271869058738,0.118665208183054
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,8711688,2012-05-29T03:33:24,5.8,7.31E+018,0.7,-22.13,-179.61,602,1,1.00000000000453,0.139930692709935,0.158102015777885,0.171084859641665
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,3206603,2010-12-11T13:43:19,5.6,7.31E+018,0.9,-21.811,-179.353,601.2,2,2.53128861804728,2.83174446895848,1.66861466654623,0.137771923338234
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2878391,2010-08-15T02:51:19,5.5,7.31E+018,1,-22.043,-179.742,595.9,0,0,0,0,0
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2877771,2010-08-06T05:03:59,5.5,7.31E+018,1,-21.763,-179.451,595.3,2,1.00000005748179,0.073911297998078,0.089042880941848,0.006558237896253
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2870312,2009-06-08T04:33:18,5.5,7.31E+018,1,-22.234,-179.613,612.2,2,2.41619820903125,3.86952807277472,1.86478786082905,0.341615365619521
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2870291,2009-06-07T12:46:29,5.5,7.31E+018,1,-22.037,-179.583,590,2,2.95751075554135,0.049984299372638,0.040994737348908,0.064693591127323
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2860612,2008-11-19T20:38:58,5.8,7.31E+018,0.7,-22.168,-179.717,595.6,2,1.00087113318274,0.1151050451968,0.128493027260205,0.136196608728003
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2561144,2007-08-11T18:04:53,5.7,7.31E+018,0.8,-22.264,-179.493,606.2,3,3.15986993392022,1.15105011058145,0.830987160829107,0.339052039539452
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2491944,2007-08-02T15:11:43,5.6,7.31E+018,0.9,-21.555,-179.361,617.7,2,1.35928667536227,1.40187466915852,0.762232761255494,0.988197838782275
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2480294,2007-07-01T10:21:59,5.6,7.31E+018,0.9,-22.264,-179.582,606.4,1,1.00000000001537,0.522589846610702,0.578520723273773,0.550950254484596
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2450667,2007-05-13T03:36:15,5.5,7.31E+018,1,-21.683,-179.211,604.4,0,0,0,0,0
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,2389963,2006-07-29T02:03:32,5.5,7.31E+018,1,-22.25,-179.577,621.6,0,0,0,0,0
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,1864207,2004-12-17T07:13:09,5.8,7.31E+018,0.7,-21.901,-179.301,593.3,1,1.00000000001834,0.316129174223482,0.389917400631179,0.205718078184352
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,1660428,2003-08-28T20:39:45,5.5,7.31E+018,1,-21.983,-179.584,602,1,7.47422242235659,3.99999999998855,1.17573360914111,0.036468505266929
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,1485333,2003-02-13T15:38:51,5.6,7.31E+018,0.9,-22.207,-179.64,591,1,8.54721203758975,3.94112861193248,1.91386751627908,0.240062144713314
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,1125195,2001-06-14T12:27:03,5.7,7.31E+018,0.8,-22.053,-179.461,604,1,7.59096576957386,3.90468164049689,1.45571914215944,0.229142732184194
2704829,2008-01-15T17:52:16,6.5,-21.984,-179.535,597.6,915837,2000-04-17T04:25:21,5.6,7.31E+018,0.9,-22.169,-179.353,539.3,0,0,0,0,0
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,10683512,2018-03-09T16:23:23,5.7,3.27E+018,0.6,-21.0006,-178.606,540.34,0,0,0,0,0
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,8847907,2012-09-20T21:03:42,5.7,3.27E+018,0.6,-20.757,-178.513,570.4,1,1.00000000308681,0.195636699826744,0.223677036692387,0.018606733676018
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,8794268,2012-08-05T13:55:10,5.8,3.27E+018,0.5,-21.15,-178.358,484.3,1,3.91658994139323,0.042156976494818,0.025409235590763,0.001167747831997
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,2840898,2009-11-12T02:13:38,5.8,3.27E+018,0.5,-20.979,-178.662,570.6,2,1.06214086420958,0.604492691471436,0.379863728412504,0.843268953926685
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,2861950,2008-12-09T18:51:15,5.7,3.27E+018,0.6,-20.886,-178.855,596.8,2,1.28109881394841,0.322485262403078,0.402570885037899,0.040201388413057
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,2429456,2007-05-07T20:32:32,5.7,3.27E+018,0.6,-21.213,-178.619,550,2,1.72575790971074,0.057338401034142,0.043484721527614,0.084100458832496
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1860822,2004-11-18T12:27:06,5.7,3.27E+018,0.6,-21.059,-179.062,625.4,1,2.95024113817907,0.049104674416829,0.02500000000011,6.30365061683758E-13
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1711457,2004-03-08T22:49:30,5.6,3.27E+018,0.7,-20.856,-179.008,607,1,6.27542169394316,3.93259901833477,2.32185668450483,0.32556411488975
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1604731,2003-12-03T07:33:56,5.6,3.27E+018,0.7,-20.842,-178.723,611.5,0,0,0,0,0
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1560547,2003-08-05T04:45:38,5.5,3.27E+018,0.8,-20.941,-178.926,616.7,1,3.25343525293013,0.119813029173763,0.154575843996873,0.019264333707159
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1398761,2002-08-22T23:58:08,5.5,3.27E+018,0.8,-21.104,-179.1,618.6,0,0,0,0,0
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1293963,2002-01-25T03:28:12,5.7,3.27E+018,0.6,-20.865,-178.763,576.4,1,6.44540893600745,3.90894453103645,2.46395141643636,0.389017698586542
2589246,2007-11-19T00:52:12,6.3,-21.185,-178.752,558.3,1103281,2001-09-13T03:48:33,5.5,3.27E+018,0.8,-21.092,-179.108,619.3,0,0,0,0,0
2579960,2007-10-16T21:05:43,6.6,-25.775,179.53,509.3,5182681,2016-05-13T12:57:27,5.6,9.84E+018,1,-25.4822,179.3397,506.36,2,1.56954582411317,0.091090448993261,0.072050703949889,0.011341110602215
2579960,2007-10-16T21:05:43,6.6,-25.775,179.53,509.3,2400083,2006-11-29T23:08:15,5.5,9.84E+018,1.1,-25.371,179.661,498.8,2,1.01589732207706,0.196421172055235,0.256471019850667,0.014283948577299
2579960,2007-10-16T21:05:43,6.6,-25.775,179.53,509.3,2133175,2005-12-20T18:34:35,5.5,9.84E+018,1.1,-25.484,179.484,527.7,3,1.67992851076372,0.047912836030039,0.037240572765964,0.005169834259681
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,10946009,2018-09-09T00:06:24,5.5,6.78E+018,1,-24.9658,179.8707,489.11,1,1.00000000037791,0.215959571846001,0.270662619941265,0.024016914540651
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,5182681,2016-05-13T12:57:27,5.6,6.78E+018,0.9,-25.4822,179.3397,506.36,2,2.38914396655301,0.136218288981883,0.105256833458351,0.060888407669935
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,2400083,2006-11-29T23:08:15,5.5,6.78E+018,1,-25.371,179.661,498.8,2,1.54477346357034,0.833640576239139,0.540550801462256,0.844937766841248
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,2202130,2006-05-06T02:29:31,5.6,6.78E+018,0.9,-24.977,179.675,517.9,4,1.95775435599485,2.10886332816673,1.4395305120482,1.29140031815231
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,2133175,2005-12-20T18:34:35,5.5,6.78E+018,1,-25.484,179.484,527.7,2,1.00000000000125,0.027941818567799,0.025000000002008,7.76860660866647E-12
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,1500965,2003-04-02T21:31:37,5.7,6.78E+018,0.8,-25.124,179.896,498,2,2.27477682468261,3.91889314963985,1.9782220417576,0.272556916788514
2512111,2007-10-05T07:17:54,6.5,-25.189,179.459,509.4,1357842,2002-09-07T10:40:27,5.5,6.78E+018,1,-24.852,179.917,503.2,0,0,0,0,0
2619435,2007-09-25T05:16:01,6.2,-30.965,179.998,416.7,2267303,2006-08-02T00:47:03,5.7,2.27E+018,0.5,-31.342,179.57,446.6,3,2.14435331894767,0.178908612785858,0.145981447249564,0.012867002676997
2609353,2007-07-21T13:27:03,6.1,-8.133,-71.272,644.9,2865167,2009-01-29T22:28:06,5.6,1.41E+018,0.5,-8.108,-71.402,602.4,1,1.6842851659094,1.38081602905951,0.514538447476289,0.103805354974885
2425804,2007-05-06T22:01:09,6.1,-19.406,-179.315,688,2864942,2009-01-24T09:01:57,5.6,1.48E+018,0.5,-19.584,-179.112,671,2,2.47537678249183,0.117490390351695,0.09959698769404,0.123605386701425
2425804,2007-05-06T22:01:09,6.1,-19.406,-179.315,688,2426242,2007-05-07T00:24:46,5.6,1.48E+018,0.5,-19.251,-179.362,682.2,0,0,0,0,0
2425804,2007-05-06T22:01:09,6.1,-19.406,-179.315,688,870490,2000-03-01T04:46:27,5.6,1.48E+018,0.5,-19.103,-179.361,671.9,0,0,0,0,0
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,10605462,2018-01-16T19:57:18,5.9,6.07E+018,0.6,-19.4497,-179.2959,666.76,1,1.00000000118539,0.419195521788085,0.678051074949919,0.05675433645314
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,9193194,2013-08-29T13:52:27,5.7,6.07E+018,0.8,-19.3503,-179.136,662.37,1,4.76256395121741,1.14074815555185,1.6987945964746,1.96327057380834
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,2864942,2009-01-24T09:01:57,5.6,6.07E+018,0.9,-19.584,-179.112,671,2,1.50925421735969,1.71270973271774,2.88491760926146,1.73922260805325
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,2452006,2007-05-13T11:26:43,5.8,6.07E+018,0.7,-19.513,-179.329,668.6,1,1.7491838203223,0.795955071346213,0.307302326292564,0.511852869058213
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,2426242,2007-05-07T00:24:46,5.6,6.07E+018,0.9,-19.251,-179.362,682.2,0,0,0,0,0
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,870490,2000-03-01T04:46:27,5.6,6.07E+018,0.9,-19.103,-179.361,671.9,0,0,0,0,0
2425674,2007-05-06T21:11:53,6.5,-19.401,-179.354,676.4,870436,2000-03-01T04:21:01,5.8,6.07E+018,0.7,-19.005,-179.361,675,0,0,0,0,0
2429309,2007-01-08T20:52:21,6.3,-18.58,-177.847,406.8,10452239,2017-11-05T01:35:28,5.5,3.18E+018,0.8,-18.6496,-177.7449,482.88,0,0,0,0,0
2334570,2006-11-13T01:26:36,6.8,-26.052,-63.283,572,1703200,2004-02-04T05:18:43,5.8,2.26E+019,1,-26.134,-63.461,558.4,1,2.73140920022339,0.120459350365751,0.095113221398525,0.02081174720463
2313099,2006-09-09T04:13:12,6.3,-7.219,120.106,572,9981639,2014-01-23T00:52:15,5.5,3.36E+018,0.8,-7.1045,120.3147,579,9,3.12792163864616,0.570678281396759,0.420992983597697,0.746778666378616
2292909,2006-06-27T02:59:16,6.3,-19.865,-178.287,569.9,2872982,2009-08-15T23:30:19,5.6,3.04E+018,0.7,-19.826,-178.239,608.4,0,0,0,0,0
2292909,2006-06-27T02:59:16,6.3,-19.865,-178.287,569.9,2619813,2007-08-23T11:34:25,5.7,3.04E+018,0.6,-19.925,-177.718,553.8,1,26.5927457136051,0.197092576778033,0.027619658819716,0.001991056068901
